year,month,rank_ME,rank_EMq_1,nstocks,ret_vw
1987,10,3,2,82,-19.1101
1987,10,3,3,89,-19.9973
1987,10,3,4,117,-24.0672
1987,10,3,5,93,-26.1237
1987,11,1,1,481,-4.6742
1987,11,1,2,239,-4.3371
1987,11,1,3,185,-7.7688
1987,11,1,4,221,-6.1939
1987,11,1,5,473,-7.9400
1987,11,2,1,102,-4.6195
1987,11,2,2,87,-2.3796
1987,11,2,3,88,-3.4819
1987,11,2,4,88,-7.1662
1987,11,2,5,153,-5.7912
1987,11,3,1,71,-7.6931
1987,11,3,2,101,-7.5306
1987,11,3,3,114,-6.5880
1987,11,3,4,118,-8.1956
1987,11,3,5,85,-7.4886
1987,12,1,1,476,9.7358
1987,12,1,2,248,8.7356
1987,12,1,3,170,5.7894
1987,12,1,4,220,4.8678
1987,12,1,5,480,3.7821
1987,12,2,1,102,12.5450
1987,12,2,2,91,12.2996
1987,12,2,3,86,10.0519
1987,12,2,4,97,9.5554
1987,12,2,5,144,10.2054
1987,12,3,1,75,9.9039
1987,12,3,2,95,7.2080
1987,12,3,3,108,7.3987
1987,12,3,4,126,6.7994
1987,12,3,5,89,6.9902
1988,1,1,1,534,6.3451
1988,1,1,2,221,5.2784
1988,1,1,3,183,6.2539
1988,1,1,4,203,6.5085
1988,1,1,5,452,5.7093
1988,1,2,1,103,3.0659
1988,1,2,2,82,4.2259
1988,1,2,3,78,2.6953
1988,1,2,4,96,0.6818
1988,1,2,5,155,0.4474
1988,1,3,1,75,8.0878
1988,1,3,2,96,4.8158
1988,1,3,3,113,3.8054
1988,1,3,4,118,3.4571
1988,1,3,5,97,0.7062
1988,2,1,1,462,12.2948
1988,2,1,2,255,8.4272
1988,2,1,3,219,7.8418
1988,2,1,4,215,6.4960
1988,2,1,5,476,7.3120
1988,2,2,1,96,14.8201
1988,2,2,2,94,9.4354
1988,2,2,3,94,9.2681
1988,2,2,4,88,11.2185
1988,2,2,5,132,7.9311
1988,2,3,1,77,4.0350
1988,2,3,2,101,3.0119
1988,2,3,3,88,6.3684
1988,2,3,4,118,5.6789
1988,2,3,5,90,6.9098
1988,3,1,1,445,7.4686
1988,3,1,2,254,5.6624
1988,3,1,3,236,4.5052
1988,3,1,4,195,6.5646
1988,3,1,5,483,5.4832
1988,3,2,1,84,3.9712
1988,3,2,2,99,5.9743
1988,3,2,3,80,5.1497
1988,3,2,4,89,2.9549
1988,3,2,5,141,3.5549
1988,3,3,1,85,-0.7240
1988,3,3,2,94,-2.0666
1988,3,3,3,101,-2.6585
1988,3,3,4,101,-3.0665
1988,3,3,5,98,-1.9952
1988,4,1,1,411,3.2444
1988,4,1,2,275,0.6787
1988,4,1,3,198,2.0386
1988,4,1,4,234,2.2255
1988,4,1,5,480,1.3271
1988,4,2,1,67,1.5453
1988,4,2,2,94,1.0708
1988,4,2,3,82,1.8968
1988,4,2,4,97,1.1714
1988,4,2,5,148,2.8604
1988,4,3,1,90,2.2040
1988,4,3,2,98,2.2654
1988,4,3,3,98,1.6700
1988,4,3,4,100,-0.3584
1988,4,3,5,90,0.2777
1988,5,1,1,459,-0.6860
1988,5,1,2,271,-2.3734
1988,5,1,3,180,-2.1057
1988,5,1,4,209,-1.7310
1988,5,1,5,480,-2.3839
1988,5,2,1,96,0.3835
1988,5,2,2,98,-0.2821
1988,5,2,3,95,-1.6457
1988,5,2,4,91,-0.7732
1988,5,2,5,148,-1.5517
1988,5,3,1,89,-0.1366
1988,5,3,2,122,0.1035
1988,5,3,3,105,0.4456
1988,5,3,4,106,0.3834
1988,5,3,5,97,0.6530
1988,6,1,1,455,7.3765
1988,6,1,2,264,8.3668
1988,6,1,3,194,8.3764
1988,6,1,4,213,5.2984
1988,6,1,5,467,5.6465
1988,6,2,1,100,5.7200
1988,6,2,2,101,8.4514
1988,6,2,3,93,7.8798
1988,6,2,4,105,7.8699
1988,6,2,5,143,8.1200
1988,6,3,1,92,4.8349
1988,6,3,2,117,4.6863
1988,6,3,3,106,5.0005
1988,6,3,4,109,3.9720
1988,6,3,5,91,3.2161
1988,7,1,1,442,1.5974
1988,7,1,2,241,-0.4613
1988,7,1,3,227,-0.4741
1988,7,1,4,214,0.1751
1988,7,1,5,442,-1.8516
1988,7,2,1,99,0.5045
1988,7,2,2,93,-0.2206
1988,7,2,3,90,-1.8641
1988,7,2,4,101,-1.9447
1988,7,2,5,140,-2.2915
1988,7,3,1,89,0.1458
1988,7,3,2,111,-0.6531
1988,7,3,3,123,-2.1043
1988,7,3,4,105,0.6473
1988,7,3,5,99,-2.7912
1988,8,1,1,357,-0.7909
1988,8,1,2,255,-0.3543
1988,8,1,3,224,-5.3425
1988,8,1,4,255,-1.9342
1988,8,1,5,506,-2.8010
1988,8,2,1,85,-2.1979
1988,8,2,2,85,-2.4003
1988,8,2,3,90,-3.0453
1988,8,2,4,123,-4.2314
1988,8,2,5,147,-2.9445
1988,8,3,1,102,-2.8792
1988,8,3,2,115,-2.8578
1988,8,3,3,105,-2.2693
1988,8,3,4,109,-3.9767
1988,8,3,5,75,-4.7955
1988,9,1,1,359,2.7214
1988,9,1,2,267,4.8009
1988,9,1,3,232,3.3628
1988,9,1,4,227,0.6998
1988,9,1,5,513,2.1453
1988,9,2,1,86,0.6746
1988,9,2,2,85,4.0193
1988,9,2,3,92,4.4443
1988,9,2,4,121,3.8167
1988,9,2,5,141,3.2979
1988,9,3,1,99,2.6411
1988,9,3,2,117,2.7052
1988,9,3,3,101,4.8194
1988,9,3,4,111,5.5183
1988,9,3,5,76,2.9332
1988,10,1,1,372,0.9590
1988,10,1,2,253,-1.0627
1988,10,1,3,241,-0.7928
1988,10,1,4,215,-2.9771
1988,10,1,5,540,-3.1707
1988,10,2,1,85,-0.2908
1988,10,2,2,90,-0.8440
1988,10,2,3,94,-1.7542
1988,10,2,4,107,-0.7612
1988,10,2,5,143,-1.8206
1988,10,3,1,103,1.5125
1988,10,3,2,106,1.6044
1988,10,3,3,102,3.1399
1988,10,3,4,111,3.8967
1988,10,3,5,77,-0.3698
1988,11,1,1,451,-2.0437
1988,11,1,2,320,-3.2941
1988,11,1,3,209,-3.8285
1988,11,1,4,200,-2.8444
1988,11,1,5,504,-4.5770
1988,11,2,1,102,-3.3390
1988,11,2,2,100,-3.8845
1988,11,2,3,93,-2.3129
1988,11,2,4,96,-2.9956
1988,11,2,5,148,-2.5957
1988,11,3,1,104,-1.0660
1988,11,3,2,110,-1.8679
1988,11,3,3,112,-1.8594
1988,11,3,4,98,-1.7811
1988,11,3,5,90,-0.6519
1988,12,1,1,445,5.1699
1988,12,1,2,353,4.8974
1988,12,1,3,214,4.3251
1988,12,1,4,190,4.0870
1988,12,1,5,495,3.7934
1988,12,2,1,95,7.9887
1988,12,2,2,95,5.6607
1988,12,2,3,101,2.7378
1988,12,2,4,91,4.5395
1988,12,2,5,138,4.3545
1988,12,3,1,102,3.4230
1988,12,3,2,109,1.8708
1988,12,3,3,107,1.9082
1988,12,3,4,106,3.3934
1988,12,3,5,84,0.4977
1989,1,1,1,464,5.3815
1989,1,1,2,300,3.8361
1989,1,1,3,200,4.1038
1989,1,1,4,209,3.7582
1989,1,1,5,492,4.7864
1989,1,2,1,87,7.2827
1989,1,2,2,102,5.7280
1989,1,2,3,96,2.6171
1989,1,2,4,89,6.9234
1989,1,2,5,143,2.6034
1989,1,3,1,106,8.1860
1989,1,3,2,107,6.6879
1989,1,3,3,109,5.1640
1989,1,3,4,106,5.6897
1989,1,3,5,82,5.8286
1989,2,1,1,384,1.7281
1989,2,1,2,274,1.5626
1989,2,1,3,250,0.1060
1989,2,1,4,239,-0.9816
1989,2,1,5,535,-0.0348
1989,2,2,1,75,0.5118
1989,2,2,2,98,2.0783
1989,2,2,3,107,0.7337
1989,2,2,4,113,-0.2142
1989,2,2,5,122,1.3282
1989,2,3,1,104,-1.9657
1989,2,3,2,102,-2.5011
1989,2,3,3,98,-3.0804
1989,2,3,4,110,-2.7005
1989,2,3,5,83,0.3217
1989,3,1,1,378,4.5442
1989,3,1,2,277,3.7227
1989,3,1,3,237,2.1126
1989,3,1,4,250,3.6347
1989,3,1,5,538,3.1704
1989,3,2,1,74,2.5428
1989,3,2,2,98,1.3187
1989,3,2,3,94,2.9054
1989,3,2,4,123,1.5386
1989,3,2,5,126,1.9773
1989,3,3,1,107,2.5125
1989,3,3,2,106,3.2483
1989,3,3,3,93,-1.6623
1989,3,3,4,104,3.0413
1989,3,3,5,83,1.5283
1989,4,1,1,393,3.9056
1989,4,1,2,292,2.8683
1989,4,1,3,228,3.5290
1989,4,1,4,255,3.3435
1989,4,1,5,512,3.0036
1989,4,2,1,77,5.7536
1989,4,2,2,101,4.9141
1989,4,2,3,100,6.1321
1989,4,2,4,122,4.0086
1989,4,2,5,121,7.3964
1989,4,3,1,107,4.8290
1989,4,3,2,103,5.1909
1989,4,3,3,97,5.2742
1989,4,3,4,98,5.1967
1989,4,3,5,88,7.2576
1989,5,1,1,446,4.6312
1989,5,1,2,292,4.0851
1989,5,1,3,190,3.8553
1989,5,1,4,246,3.6146
1989,5,1,5,496,4.2869
1989,5,2,1,99,4.5020
1989,5,2,2,102,5.7357
1989,5,2,3,110,4.1590
1989,5,2,4,115,4.6183
1989,5,2,5,127,4.9127
1989,5,3,1,105,1.3739
1989,5,3,2,96,3.5920
1989,5,3,3,116,4.6761
1989,5,3,4,114,5.7816
1989,5,3,5,116,4.8730
1989,6,1,1,436,0.1481
1989,6,1,2,285,-0.7992
1989,6,1,3,188,-1.5260
1989,6,1,4,244,-2.4799
1989,6,1,5,492,-3.0144
1989,6,2,1,92,-3.1798
1989,6,2,2,107,-2.3933
1989,6,2,3,116,-1.6094
1989,6,2,4,108,-2.4779
1989,6,2,5,131,-3.7047
1989,6,3,1,103,-2.1358
1989,6,3,2,108,-0.2601
1989,6,3,3,107,-0.1457
1989,6,3,4,111,0.0561
1989,6,3,5,119,-0.6417
1989,7,1,1,424,3.7892
1989,7,1,2,265,2.7669
1989,7,1,3,229,3.5088
1989,7,1,4,246,3.4796
1989,7,1,5,481,3.4072
1989,7,2,1,99,3.9362
1989,7,2,2,103,3.3955
1989,7,2,3,102,3.6707
1989,7,2,4,112,5.7400
1989,7,2,5,117,4.6132
1989,7,3,1,98,6.4573
1989,7,3,2,107,7.3614
1989,7,3,3,113,7.9991
1989,7,3,4,113,7.5043
1989,7,3,5,106,10.7098
1989,8,1,1,388,1.3596
1989,8,1,2,239,2.9648
1989,8,1,3,244,0.8423
1989,8,1,4,281,2.2294
1989,8,1,5,490,1.5233
1989,8,2,1,97,4.2724
1989,8,2,2,92,3.7025
1989,8,2,3,94,2.0626
1989,8,2,4,115,1.5792
1989,8,2,5,128,2.9379
1989,8,3,1,83,7.8946
1989,8,3,2,100,1.5493
1989,8,3,3,110,2.6231
1989,8,3,4,101,-0.4529
1989,8,3,5,102,1.0868
1989,9,1,1,401,-0.6786
1989,9,1,2,258,1.2827
1989,9,1,3,222,-0.5447
1989,9,1,4,271,-0.3154
1989,9,1,5,477,0.3982
1989,9,2,1,98,1.6063
1989,9,2,2,88,-0.1727
1989,9,2,3,88,-1.0279
1989,9,2,4,112,0.2585
1989,9,2,5,138,3.4277
1989,9,3,1,79,-0.5202
1989,9,3,2,103,0.3597
1989,9,3,3,107,-0.2030
1989,9,3,4,101,-0.9290
1989,9,3,5,100,0.9858
1989,10,1,1,426,-4.6219
1989,10,1,2,211,-6.6617
1989,10,1,3,244,-4.9499
1989,10,1,4,256,-5.0885
1989,10,1,5,483,-5.8077
1989,10,2,1,91,-4.3285
1989,10,2,2,87,-4.7390
1989,10,2,3,91,-6.4706
1989,10,2,4,113,-6.3291
1989,10,2,5,146,-6.3024
1989,10,3,1,86,-2.2951
1989,10,3,2,101,-1.4988
1989,10,3,3,99,-3.5298
1989,10,3,4,104,-1.2951
1989,10,3,5,108,-1.5631
1989,11,1,1,458,-0.7691
1989,11,1,2,303,0.7985
1989,11,1,3,188,-0.3846
1989,11,1,4,242,-0.8924
1989,11,1,5,450,-0.3124
1989,11,2,1,101,0.5313
1989,11,2,2,112,0.6430
1989,11,2,3,84,1.0463
1989,11,2,4,107,0.9454
1989,11,2,5,139,1.2951
1989,11,3,1,90,0.8494
1989,11,3,2,86,2.4952
1989,11,3,3,118,1.9246
1989,11,3,4,113,3.8839
1989,11,3,5,96,3.7234
1989,12,1,1,469,0.8724
1989,12,1,2,310,-0.8205
1989,12,1,3,216,-0.7142
1989,12,1,4,235,0.2778
1989,12,1,5,412,-1.4894
1989,12,2,1,104,-0.4680
1989,12,2,2,110,1.7054
1989,12,2,3,84,1.3952
1989,12,2,4,113,4.7824
1989,12,2,5,131,1.9649
1989,12,3,1,87,3.3695
1989,12,3,2,97,4.8575
1989,12,3,3,110,2.2538
1989,12,3,4,121,2.4504
1989,12,3,5,86,2.3447
1990,1,1,1,471,-6.9236
1990,1,1,2,305,-8.1755
1990,1,1,3,208,-7.6493
1990,1,1,4,248,-8.5490
1990,1,1,5,387,-6.8448
1990,1,2,1,110,-7.4768
1990,1,2,2,107,-9.1525
1990,1,2,3,81,-8.6226
1990,1,2,4,105,-9.7250
1990,1,2,5,143,-10.6339
1990,1,3,1,83,-4.6567
1990,1,3,2,92,-6.6781
1990,1,3,3,117,-8.1159
1990,1,3,4,123,-6.3037
1990,1,3,5,91,-7.3101
1990,2,1,1,428,3.9556
1990,2,1,2,239,1.1950
1990,2,1,3,239,1.9014
1990,2,1,4,259,3.2925
1990,2,1,5,439,1.6892
1990,2,2,1,109,5.3029
1990,2,2,2,90,2.3171
1990,2,2,3,106,2.3715
1990,2,2,4,103,4.4600
1990,2,2,5,123,1.7021
1990,2,3,1,78,1.7733
1990,2,3,2,109,1.1621
1990,2,3,3,106,2.0838
1990,2,3,4,111,0.4651
1990,2,3,5,96,2.5444
1990,3,1,1,448,5.2064
1990,3,1,2,217,4.5350
1990,3,1,3,225,3.9273
1990,3,1,4,259,2.8635
1990,3,1,5,440,4.4314
1990,3,2,1,105,5.4536
1990,3,2,2,90,7.3804
1990,3,2,3,98,4.2893
1990,3,2,4,112,5.2981
1990,3,2,5,130,3.3509
1990,3,3,1,80,2.9867
1990,3,3,2,104,2.0179
1990,3,3,3,110,3.3768
1990,3,3,4,104,3.1846
1990,3,3,5,102,3.2282
1990,4,1,1,434,-3.3555
1990,4,1,2,246,-1.3158
1990,4,1,3,221,-1.9425
1990,4,1,4,230,-0.3722
1990,4,1,5,440,-2.4203
1990,4,2,1,97,-3.4919
1990,4,2,2,102,-2.4108
1990,4,2,3,84,-3.9957
1990,4,2,4,109,-4.0795
1990,4,2,5,150,-3.9130
1990,4,3,1,85,-3.9761
1990,4,3,2,108,-3.1356
1990,4,3,3,106,-1.7341
1990,4,3,4,102,-1.4195
1990,4,3,5,103,-1.0351
1990,5,1,1,483,5.4106
1990,5,1,2,233,8.3617
1990,5,1,3,197,5.0124
1990,5,1,4,194,5.4409
1990,5,1,5,447,5.5696
1990,5,2,1,135,8.8694
1990,5,2,2,100,8.2445
1990,5,2,3,106,8.9652
1990,5,2,4,110,8.8155
1990,5,2,5,146,10.5255
1990,5,3,1,82,9.0145
1990,5,3,2,114,7.2989
1990,5,3,3,110,7.8703
1990,5,3,4,115,8.4781
1990,5,3,5,118,12.9225
1990,6,1,1,488,2.0710
1990,6,1,2,225,3.1858
1990,6,1,3,221,0.0759
1990,6,1,4,178,1.2878
1990,6,1,5,430,3.7610
1990,6,2,1,128,0.5213
1990,6,2,2,115,0.8872
1990,6,2,3,95,0.2615
1990,6,2,4,112,0.4549
1990,6,2,5,153,0.5065
1990,6,3,1,84,-2.4585
1990,6,3,2,108,-2.3710
1990,6,3,3,118,-0.6790
1990,6,3,4,113,0.3109
1990,6,3,5,118,1.4751
1990,7,1,1,474,-4.5358
1990,7,1,2,222,-3.2844
1990,7,1,3,204,-3.0175
1990,7,1,4,192,-3.8445
1990,7,1,5,446,-4.9911
1990,7,2,1,110,-3.6764
1990,7,2,2,110,-2.3278
1990,7,2,3,99,-4.5346
1990,7,2,4,104,-2.6420
1990,7,2,5,158,-3.5042
1990,7,3,1,94,-0.9518
1990,7,3,2,112,0.1639
1990,7,3,3,109,-1.8325
1990,7,3,4,111,-0.3080
1990,7,3,5,118,0.9808
1990,8,1,1,458,-11.6127
1990,8,1,2,211,-12.1256
1990,8,1,3,190,-14.6316
1990,8,1,4,183,-14.7742
1990,8,1,5,444,-13.6885
1990,8,2,1,122,-12.3098
1990,8,2,2,97,-14.1948
1990,8,2,3,94,-12.3614
1990,8,2,4,110,-11.5100
1990,8,2,5,157,-13.4174
1990,8,3,1,84,-9.3753
1990,8,3,2,113,-7.4076
1990,8,3,3,101,-8.5478
1990,8,3,4,116,-9.4837
1990,8,3,5,115,-8.2270
1990,9,1,1,477,-8.0327
1990,9,1,2,197,-7.2079
1990,9,1,3,201,-10.9751
1990,9,1,4,190,-8.4534
1990,9,1,5,432,-10.1902
1990,9,2,1,127,-8.0770
1990,9,2,2,97,-8.4530
1990,9,2,3,89,-8.8129
1990,9,2,4,100,-9.8831
1990,9,2,5,148,-8.0036
1990,9,3,1,83,-4.5172
1990,9,3,2,106,0.5010
1990,9,3,3,103,-5.4194
1990,9,3,4,116,-4.5397
1990,9,3,5,119,-6.0908
1990,10,1,1,472,-5.4909
1990,10,1,2,248,-4.3148
1990,10,1,3,183,-8.6197
1990,10,1,4,202,-7.1180
1990,10,1,5,402,-7.5133
1990,10,2,1,131,-2.9292
1990,10,2,2,98,-4.7555
1990,10,2,3,91,-7.6768
1990,10,2,4,103,-4.5187
1990,10,2,5,134,-8.7576
1990,10,3,1,82,-0.7325
1990,10,3,2,107,-0.0516
1990,10,3,3,108,0.1439
1990,10,3,4,119,0.7956
1990,10,3,5,113,0.8452
1990,11,1,1,522,5.5321
1990,11,1,2,281,6.0579
1990,11,1,3,210,7.3676
1990,11,1,4,195,3.4971
1990,11,1,5,355,3.8161
1990,11,2,1,146,10.0639
1990,11,2,2,117,8.9622
1990,11,2,3,86,5.4191
1990,11,2,4,96,7.8635
1990,11,2,5,137,7.9858
1990,11,3,1,74,9.6351
1990,11,3,2,93,6.7242
1990,11,3,3,124,5.0129
1990,11,3,4,132,5.8609
1990,11,3,5,110,6.2359
1990,12,1,1,568,3.7053
1990,12,1,2,261,1.8139
1990,12,1,3,204,3.9358
1990,12,1,4,195,1.1086
1990,12,1,5,349,-3.0321
1990,12,2,1,139,7.8632
1990,12,2,2,119,5.4022
1990,12,2,3,81,5.6684
1990,12,2,4,107,4.8547
1990,12,2,5,137,2.3852
1990,12,3,1,71,7.3686
1990,12,3,2,102,2.9923
1990,12,3,3,123,2.6205
1990,12,3,4,119,3.0696
1990,12,3,5,114,1.5221
1991,1,1,1,574,11.7328
1991,1,1,2,255,9.5673
1991,1,1,3,183,8.6727
1991,1,1,4,175,8.2471
1991,1,1,5,361,8.7794
1991,1,2,1,154,13.4102
1991,1,2,2,105,9.6245
1991,1,2,3,94,6.3782
1991,1,2,4,108,10.5551
1991,1,2,5,145,4.1211
1991,1,3,1,73,11.8999
1991,1,3,2,100,3.1516
1991,1,3,3,124,3.1409
1991,1,3,4,120,4.5018
1991,1,3,5,113,3.3974
1991,2,1,1,567,11.9314
1991,2,1,2,206,13.6095
1991,2,1,3,197,11.3646
1991,2,1,4,198,12.3599
1991,2,1,5,397,13.5282
1991,2,2,1,115,12.7670
1991,2,2,2,99,12.2638
1991,2,2,3,89,11.1886
1991,2,2,4,107,8.3204
1991,2,2,5,161,8.7274
1991,2,3,1,76,5.0349
1991,2,3,2,106,5.1867
1991,2,3,3,112,6.0167
1991,2,3,4,126,8.7813
1991,2,3,5,111,7.9669
1991,3,1,1,508,9.8418
1991,3,1,2,230,6.4002
1991,3,1,3,223,8.5721
1991,3,1,4,199,7.2804
1991,3,1,5,387,8.6140
1991,3,2,1,93,4.6925
1991,3,2,2,103,5.8779
1991,3,2,3,104,5.6731
1991,3,2,4,103,6.5073
1991,3,2,5,162,5.3971
1991,3,3,1,83,1.4102
1991,3,3,2,104,1.2614
1991,3,3,3,113,1.5187
1991,3,3,4,121,3.2101
1991,3,3,5,115,3.9201
1991,4,1,1,466,1.4524
1991,4,1,2,244,-0.0669
1991,4,1,3,231,2.1037
1991,4,1,4,202,1.3023
1991,4,1,5,392,1.0740
1991,4,2,1,92,0.7005
1991,4,2,2,88,0.8909
1991,4,2,3,111,-0.0164
1991,4,2,4,97,0.1350
1991,4,2,5,177,0.8248
1991,4,3,1,87,1.0117
1991,4,3,2,106,0.2270
1991,4,3,3,109,0.2505
1991,4,3,4,119,-0.3993
1991,4,3,5,114,0.0147
1991,5,1,1,480,2.1655
1991,5,1,2,229,3.3934
1991,5,1,3,223,4.5376
1991,5,1,4,170,6.9493
1991,5,1,5,420,3.8750
1991,5,2,1,120,3.0426
1991,5,2,2,97,5.0709
1991,5,2,3,100,6.9307
1991,5,2,4,86,3.4585
1991,5,2,5,174,3.9086
1991,5,3,1,76,1.0854
1991,5,3,2,115,3.3571
1991,5,3,3,127,3.7573
1991,5,3,4,119,4.8322
1991,5,3,5,136,5.2090
1991,6,1,1,481,-3.9282
1991,6,1,2,218,-5.2759
1991,6,1,3,203,-3.4949
1991,6,1,4,177,-4.3917
1991,6,1,5,432,-3.9086
1991,6,2,1,135,-4.3814
1991,6,2,2,97,-4.5858
1991,6,2,3,91,-3.4997
1991,6,2,4,97,-4.2027
1991,6,2,5,169,-7.2820
1991,6,3,1,74,-5.4756
1991,6,3,2,113,-3.2274
1991,6,3,3,122,-4.6517
1991,6,3,4,123,-4.5735
1991,6,3,5,136,-4.2261
1991,7,1,1,477,3.3295
1991,7,1,2,238,2.8163
1991,7,1,3,171,3.2208
1991,7,1,4,182,2.0336
1991,7,1,5,455,2.8032
1991,7,2,1,122,3.6497
1991,7,2,2,106,4.4172
1991,7,2,3,82,1.9993
1991,7,2,4,100,4.3288
1991,7,2,5,152,5.2782
1991,7,3,1,80,4.6903
1991,7,3,2,103,3.0521
1991,7,3,3,131,4.1147
1991,7,3,4,119,3.3224
1991,7,3,5,134,6.3696
1991,8,1,1,453,3.0798
1991,8,1,2,193,1.8196
1991,8,1,3,183,3.7592
1991,8,1,4,175,2.7534
1991,8,1,5,445,1.7501
1991,8,2,1,120,3.1733
1991,8,2,2,86,3.5003
1991,8,2,3,97,2.9002
1991,8,2,4,99,4.8564
1991,8,2,5,161,4.8050
1991,8,3,1,84,0.6707
1991,8,3,2,104,2.0866
1991,8,3,3,112,3.0872
1991,8,3,4,120,2.7074
1991,8,3,5,118,4.5500
1991,9,1,1,450,-0.7964
1991,9,1,2,198,0.0548
1991,9,1,3,199,1.8222
1991,9,1,4,156,1.1957
1991,9,1,5,436,1.8951
1991,9,2,1,115,2.5314
1991,9,2,2,85,-1.4554
1991,9,2,3,103,0.0939
1991,9,2,4,93,-3.5406
1991,9,2,5,174,-1.0762
1991,9,3,1,82,0.1337
1991,9,3,2,112,-1.6667
1991,9,3,3,106,1.0592
1991,9,3,4,118,-2.1992
1991,9,3,5,122,-3.3020
1991,10,1,1,470,3.3288
1991,10,1,2,207,-1.3111
1991,10,1,3,169,2.3847
1991,10,1,4,183,2.1282
1991,10,1,5,425,3.1887
1991,10,2,1,115,1.8049
1991,10,2,2,95,1.4346
1991,10,2,3,90,0.0566
1991,10,2,4,91,0.0364
1991,10,2,5,161,2.5819
1991,10,3,1,86,2.5015
1991,10,3,2,107,1.8638
1991,10,3,3,102,-0.3607
1991,10,3,4,132,0.7634
1991,10,3,5,118,2.4973
1991,11,1,1,588,-2.8425
1991,11,1,2,219,-2.5750
1991,11,1,3,152,-1.0128
1991,11,1,4,192,-5.1936
1991,11,1,5,401,-3.7077
1991,11,2,1,133,-3.6705
1991,11,2,2,100,-7.2375
1991,11,2,3,75,-4.2147
1991,11,2,4,106,-4.9278
1991,11,2,5,187,-5.9490
1991,11,3,1,79,-3.8163
1991,11,3,2,112,-4.9218
1991,11,3,3,130,-3.7608
1991,11,3,4,126,-3.0691
1991,11,3,5,109,-1.2047
1991,12,1,1,576,3.7520
1991,12,1,2,210,3.9239
1991,12,1,3,155,6.5832
1991,12,1,4,196,6.2841
1991,12,1,5,400,5.9300
1991,12,2,1,137,9.8654
1991,12,2,2,110,8.4632
1991,12,2,3,82,6.4818
1991,12,2,4,104,6.3764
1991,12,2,5,170,10.3184
1991,12,3,1,79,9.5374
1991,12,3,2,111,9.3697
1991,12,3,3,124,9.4450
1991,12,3,4,128,11.3961
1991,12,3,5,117,15.1173
1992,1,1,1,610,11.6915
1992,1,1,2,201,12.5507
1992,1,1,3,165,11.3609
1992,1,1,4,177,12.4164
1992,1,1,5,385,11.7672
1992,1,2,1,130,9.5615
1992,1,2,2,112,6.9356
1992,1,2,3,88,6.8651
1992,1,2,4,101,6.1424
1992,1,2,5,173,4.2814
1992,1,3,1,74,0.6483
1992,1,3,2,105,-1.8059
1992,1,3,3,129,-1.2416
1992,1,3,4,132,-0.3805
1992,1,3,5,127,-3.9825
1992,2,1,1,486,7.5328
1992,2,1,2,233,3.6404
1992,2,1,3,184,4.8853
1992,2,1,4,201,7.0493
1992,2,1,5,432,0.9725
1992,2,2,1,94,3.5707
1992,2,2,2,104,4.1337
1992,2,2,3,99,2.5001
1992,2,2,4,108,1.7268
1992,2,2,5,206,1.6764
1992,2,3,1,93,-0.6627
1992,2,3,2,101,0.0000
1992,2,3,3,109,1.8977
1992,2,3,4,126,1.1222
1992,2,3,5,134,0.7492
1992,3,1,1,452,-1.8364
1992,3,1,2,257,-0.2501
1992,3,1,3,191,-2.2550
1992,3,1,4,186,-2.9498
1992,3,1,5,471,-4.0733
1992,3,2,1,96,-2.4513
1992,3,2,2,103,-2.6838
1992,3,2,3,99,-2.2659
1992,3,2,4,103,-4.4518
1992,3,2,5,204,-5.9957
1992,3,3,1,96,-1.7435
1992,3,3,2,97,-0.3022
1992,3,3,3,109,-1.4676
1992,3,3,4,132,-2.6463
1992,3,3,5,127,-3.3977
1992,4,1,1,463,-3.1684
1992,4,1,2,236,-3.0979
1992,4,1,3,210,-4.0233
1992,4,1,4,200,-6.2454
1992,4,1,5,460,-7.7129
1992,4,2,1,89,-1.8397
1992,4,2,2,102,-0.5314
1992,4,2,3,100,-3.4783
1992,4,2,4,127,-2.1818
1992,4,2,5,179,-5.4957
1992,4,3,1,93,5.1730
1992,4,3,2,102,6.2641
1992,4,3,3,118,4.0633
1992,4,3,4,122,1.7468
1992,4,3,5,121,-1.7335
1992,5,1,1,523,0.1232
1992,5,1,2,236,0.6512
1992,5,1,3,196,0.8082
1992,5,1,4,194,-1.8564
1992,5,1,5,430,-0.0355
1992,5,2,1,134,1.3991
1992,5,2,2,105,-1.4327
1992,5,2,3,104,0.9036
1992,5,2,4,119,0.1290
1992,5,2,5,164,-0.4872
1992,5,3,1,87,-0.3877
1992,5,3,2,113,0.4730
1992,5,3,3,128,0.5153
1992,5,3,4,125,-0.7399
1992,5,3,5,140,1.0694
1992,6,1,1,497,-5.0216
1992,6,1,2,253,-5.5480
1992,6,1,3,180,-4.5898
1992,6,1,4,197,-5.1280
1992,6,1,5,421,-6.8999
1992,6,2,1,136,-4.5244
1992,6,2,2,108,-2.8134
1992,6,2,3,110,-2.8022
1992,6,2,4,128,-4.4037
1992,6,2,5,160,-5.7328
1992,6,3,1,95,0.1877
1992,6,3,2,108,-1.6012
1992,6,3,3,127,-1.1810
1992,6,3,4,126,-2.6382
1992,6,3,5,141,-3.6352
1992,7,1,1,535,2.6729
1992,7,1,2,242,2.7433
1992,7,1,3,175,2.7772
1992,7,1,4,184,1.7359
1992,7,1,5,386,1.7699
1992,7,2,1,133,2.8697
1992,7,2,2,96,3.6227
1992,7,2,3,103,4.4077
1992,7,2,4,126,5.4536
