year,month,rank_ME,rank_EP,nstocks,ret_vw
1980,2,3,4,126,0.4939
1980,2,3,5,79,-4.4915
1980,3,1,1,465,-21.9332
1980,3,1,2,256,-17.0955
1980,3,1,3,228,-17.0377
1980,3,1,4,226,-16.8476
1980,3,1,5,491,-17.3764
1980,3,2,1,165,-19.9711
1980,3,2,2,116,-16.5272
1980,3,2,3,98,-15.2461
1980,3,2,4,110,-14.4100
1980,3,2,5,116,-17.4871
1980,3,3,1,158,-8.6126
1980,3,3,2,151,-10.4248
1980,3,3,3,153,-12.6451
1980,3,3,4,126,-11.4596
1980,3,3,5,79,-11.1483
1980,4,1,1,462,6.3615
1980,4,1,2,254,7.9705
1980,4,1,3,227,6.7761
1980,4,1,4,228,5.3909
1980,4,1,5,490,5.8820
1980,4,2,1,164,5.3896
1980,4,2,2,116,7.9114
1980,4,2,3,98,5.1602
1980,4,2,4,108,5.5871
1980,4,2,5,116,4.9176
1980,4,3,1,158,3.7577
1980,4,3,2,151,4.7926
1980,4,3,3,153,6.3445
1980,4,3,4,125,6.2761
1980,4,3,5,79,1.9500
1980,5,1,1,462,7.0148
1980,5,1,2,252,6.3541
1980,5,1,3,228,7.0718
1980,5,1,4,229,7.9097
1980,5,1,5,486,7.2355
1980,5,2,1,163,8.3118
1980,5,2,2,116,8.3230
1980,5,2,3,97,7.8820
1980,5,2,4,108,7.8071
1980,5,2,5,116,9.5333
1980,5,3,1,158,5.6413
1980,5,3,2,151,5.1134
1980,5,3,3,154,5.8059
1980,5,3,4,125,5.7477
1980,5,3,5,79,6.2502
1980,6,1,1,459,4.3085
1980,6,1,2,252,2.8542
1980,6,1,3,226,5.0436
1980,6,1,4,227,5.5116
1980,6,1,5,483,3.9837
1980,6,2,1,162,4.9662
1980,6,2,2,116,4.2865
1980,6,2,3,97,5.0926
1980,6,2,4,106,4.1406
1980,6,2,5,116,4.1135
1980,6,3,1,157,3.0319
1980,6,3,2,151,2.8953
1980,6,3,3,153,3.3922
1980,6,3,4,125,3.7005
1980,6,3,5,79,1.8103
1980,7,1,1,540,12.5015
1980,7,1,2,239,13.0140
1980,7,1,3,259,11.3270
1980,7,1,4,231,7.3705
1980,7,1,5,424,9.2396
1980,7,2,1,209,13.7512
1980,7,2,2,114,12.6882
1980,7,2,3,108,8.9649
1980,7,2,4,113,6.7152
1980,7,2,5,135,10.3333
1980,7,3,1,173,11.6539
1980,7,3,2,156,7.5659
1980,7,3,3,130,5.0786
1980,7,3,4,136,3.9039
1980,7,3,5,91,6.6015
1980,8,1,1,538,11.8106
1980,8,1,2,239,9.4428
1980,8,1,3,259,5.8826
1980,8,1,4,231,6.7014
1980,8,1,5,423,6.1907
1980,8,2,1,208,7.6470
1980,8,2,2,113,7.5660
1980,8,2,3,108,4.7777
1980,8,2,4,113,2.5209
1980,8,2,5,134,3.6925
1980,8,3,1,173,2.7191
1980,8,3,2,156,1.1380
1980,8,3,3,130,2.3052
1980,8,3,4,136,0.0657
1980,8,3,5,91,2.7488
1980,9,1,1,530,5.2585
1980,9,1,2,236,1.9124
1980,9,1,3,259,3.0041
1980,9,1,4,231,2.6806
1980,9,1,5,424,3.1037
1980,9,2,1,208,5.6751
1980,9,2,2,112,3.1560
1980,9,2,3,108,3.6234
1980,9,2,4,113,2.1110
1980,9,2,5,133,3.0570
1980,9,3,1,173,4.3669
1980,9,3,2,156,3.4326
1980,9,3,3,130,2.7045
1980,9,3,4,135,1.4606
1980,9,3,5,91,2.3543
1980,10,1,1,527,8.1359
1980,10,1,2,233,5.4069
1980,10,1,3,258,4.0917
1980,10,1,4,228,3.0567
1980,10,1,5,424,4.0096
1980,10,2,1,205,6.4348
1980,10,2,2,110,2.1311
1980,10,2,3,108,3.1200
1980,10,2,4,112,1.9593
1980,10,2,5,132,2.2460
1980,10,3,1,173,1.4812
1980,10,3,2,156,2.7543
1980,10,3,3,129,1.7860
1980,10,3,4,134,3.0480
1980,10,3,5,91,0.7778
1980,11,1,1,528,13.3335
1980,11,1,2,233,6.9223
1980,11,1,3,256,5.3117
1980,11,1,4,226,3.3234
1980,11,1,5,421,2.4646
1980,11,2,1,204,14.0969
1980,11,2,2,110,4.7059
1980,11,2,3,108,6.4936
1980,11,2,4,111,4.3682
1980,11,2,5,132,4.2957
1980,11,3,1,174,12.7770
1980,11,3,2,156,10.3708
1980,11,3,3,129,11.3361
1980,11,3,4,133,12.1977
1980,11,3,5,89,11.9248
1980,12,1,1,528,-6.9004
1980,12,1,2,228,-3.8055
1980,12,1,3,256,-4.6281
1980,12,1,4,226,-5.3621
1980,12,1,5,418,-1.9798
1980,12,2,1,203,-5.5595
1980,12,2,2,107,-3.9546
1980,12,2,3,107,-2.8782
1980,12,2,4,111,0.2879
1980,12,2,5,132,-0.5911
1980,12,3,1,174,-1.9550
1980,12,3,2,155,-3.0735
1980,12,3,3,129,-3.8651
1980,12,3,4,133,-5.0931
1980,12,3,5,88,-6.0356
1981,1,1,1,527,-4.3885
1981,1,1,2,227,-1.3130
1981,1,1,3,255,1.0927
1981,1,1,4,223,1.3890
1981,1,1,5,417,2.3617
1981,1,2,1,203,-5.5377
1981,1,2,2,106,1.1554
1981,1,2,3,107,0.2016
1981,1,2,4,111,1.5232
1981,1,2,5,130,0.9918
1981,1,3,1,174,-6.5915
1981,1,3,2,155,-5.0400
1981,1,3,3,126,-3.7052
1981,1,3,4,133,-2.9940
1981,1,3,5,88,-4.3138
1981,2,1,1,523,-2.4298
1981,2,1,2,226,0.4204
1981,2,1,3,254,0.4547
1981,2,1,4,222,1.8489
1981,2,1,5,413,1.9277
1981,2,2,1,202,0.3337
1981,2,2,2,107,1.6031
1981,2,2,3,107,2.7468
1981,2,2,4,111,1.1158
1981,2,2,5,128,2.8999
1981,2,3,1,172,2.0530
1981,2,3,2,155,2.6866
1981,2,3,3,126,2.5849
1981,2,3,4,133,-0.3099
1981,2,3,5,88,2.9468
1981,3,1,1,518,7.3797
1981,3,1,2,225,8.5375
1981,3,1,3,251,8.7002
1981,3,1,4,222,8.4969
1981,3,1,5,408,8.9418
1981,3,2,1,199,7.2020
1981,3,2,2,106,9.4881
1981,3,2,3,107,6.9398
1981,3,2,4,111,7.5616
1981,3,2,5,127,7.5237
1981,3,3,1,172,3.9885
1981,3,3,2,154,4.3907
1981,3,3,3,125,4.1724
1981,3,3,4,132,1.4794
1981,3,3,5,88,5.4658
1981,4,1,1,518,3.6057
1981,4,1,2,224,4.8718
1981,4,1,3,250,4.1928
1981,4,1,4,222,3.9967
1981,4,1,5,405,4.4158
1981,4,2,1,198,1.1160
1981,4,2,2,105,3.7811
1981,4,2,3,107,3.4685
1981,4,2,4,108,3.0079
1981,4,2,5,126,2.2800
1981,4,3,1,173,-2.0364
1981,4,3,2,153,-2.3738
1981,4,3,3,125,-3.3341
1981,4,3,4,132,-0.3339
1981,4,3,5,88,-1.1313
1981,5,1,1,515,4.0330
1981,5,1,2,220,6.3102
1981,5,1,3,248,4.1535
1981,5,1,4,222,4.7584
1981,5,1,5,404,3.2648
1981,5,2,1,197,5.1650
1981,5,2,2,105,3.2822
1981,5,2,3,107,3.2201
1981,5,2,4,108,2.4272
1981,5,2,5,125,2.3107
1981,5,3,1,170,1.9787
1981,5,3,2,152,-0.7736
1981,5,3,3,125,0.9018
1981,5,3,4,133,-1.0195
1981,5,3,5,88,0.0899
1981,6,1,1,513,-5.4699
1981,6,1,2,219,-2.7607
1981,6,1,3,247,1.7985
1981,6,1,4,222,2.5186
1981,6,1,5,403,2.2212
1981,6,2,1,194,-7.2751
1981,6,2,2,105,-1.3158
1981,6,2,3,107,-0.9622
1981,6,2,4,107,-0.2317
1981,6,2,5,123,-0.0864
1981,6,3,1,170,-5.3904
1981,6,3,2,152,-0.5053
1981,6,3,3,124,0.4298
1981,6,3,4,133,3.3748
1981,6,3,5,87,-0.3084
1981,7,1,1,559,-3.7397
1981,7,1,2,242,-4.9874
1981,7,1,3,227,-2.2041
1981,7,1,4,239,-1.7710
1981,7,1,5,394,-1.7759
1981,7,2,1,207,-1.2729
1981,7,2,2,113,-2.8190
1981,7,2,3,106,-1.8007
1981,7,2,4,104,-2.6623
1981,7,2,5,105,-0.8196
1981,7,3,1,162,1.8831
1981,7,3,2,162,-0.1196
1981,7,3,3,132,-1.1548
1981,7,3,4,121,2.4237
1981,7,3,5,100,-0.7347
1981,8,1,1,557,-12.5360
1981,8,1,2,239,-7.9520
1981,8,1,3,225,-8.2895
1981,8,1,4,239,-5.1261
1981,8,1,5,390,-4.6525
1981,8,2,1,206,-9.6128
1981,8,2,2,112,-7.6159
1981,8,2,3,106,-5.6690
1981,8,2,4,103,-4.8630
1981,8,2,5,105,-4.2326
1981,8,3,1,162,-8.1358
1981,8,3,2,161,-5.4594
1981,8,3,3,131,-6.5334
1981,8,3,4,119,-3.5351
1981,8,3,5,99,-3.6929
1981,9,1,1,556,-12.3607
1981,9,1,2,235,-8.5396
1981,9,1,3,223,-7.4012
1981,9,1,4,238,-7.1975
1981,9,1,5,382,-5.9267
1981,9,2,1,205,-11.5398
1981,9,2,2,111,-6.7033
1981,9,2,3,106,-7.0579
1981,9,2,4,103,-4.4608
1981,9,2,5,105,-4.2036
1981,9,3,1,161,-7.9428
1981,9,3,2,160,-5.7039
1981,9,3,3,129,-5.9836
1981,9,3,4,118,-4.4252
1981,9,3,5,99,-4.7366
1981,10,1,1,554,10.7209
1981,10,1,2,235,9.2861
1981,10,1,3,221,5.7201
1981,10,1,4,236,7.9862
1981,10,1,5,379,5.8045
1981,10,2,1,205,10.9057
1981,10,2,2,111,6.8731
1981,10,2,3,106,6.4930
1981,10,2,4,102,5.7180
1981,10,2,5,104,5.2312
1981,10,3,1,161,11.0709
1981,10,3,2,161,5.0374
1981,10,3,3,128,6.7037
1981,10,3,4,116,3.3257
1981,10,3,5,99,5.2905
1981,11,1,1,552,-0.1361
1981,11,1,2,235,0.9486
1981,11,1,3,221,3.4446
1981,11,1,4,232,4.4353
1981,11,1,5,380,4.4721
1981,11,2,1,206,0.7978
1981,11,2,2,108,3.3236
1981,11,2,3,106,4.0339
1981,11,2,4,101,5.0582
1981,11,2,5,104,5.5702
1981,11,3,1,161,2.6458
1981,11,3,2,160,5.7584
1981,11,3,3,128,4.7065
1981,11,3,4,115,3.9842
1981,11,3,5,99,5.6204
1981,12,1,1,550,-3.1582
1981,12,1,2,232,-1.3705
1981,12,1,3,219,-0.9761
1981,12,1,4,230,0.1655
1981,12,1,5,380,-0.6947
1981,12,2,1,206,-2.2526
1981,12,2,2,108,-0.6491
1981,12,2,3,104,-0.3115
1981,12,2,4,100,1.0930
1981,12,2,5,104,-2.4423
1981,12,3,1,159,-3.7958
1981,12,3,2,160,-1.8265
1981,12,3,3,128,-2.7537
1981,12,3,4,116,-2.9489
1981,12,3,5,99,-2.9639
1982,1,1,1,549,-2.3262
1982,1,1,2,233,-1.5363
1982,1,1,3,218,-0.6620
1982,1,1,4,228,-1.3276
1982,1,1,5,375,-0.7518
1982,1,2,1,205,-7.5377
1982,1,2,2,107,-1.8601
1982,1,2,3,104,-3.7050
1982,1,2,4,100,-4.1946
1982,1,2,5,103,-1.0149
1982,1,3,1,158,-2.9140
1982,1,3,2,159,-1.4837
1982,1,3,3,128,-2.3321
1982,1,3,4,116,-2.2244
1982,1,3,5,99,-2.1657
1982,2,1,1,547,-6.3110
1982,2,1,2,232,-3.7877
1982,2,1,3,217,-2.5858
1982,2,1,4,228,-2.7939
1982,2,1,5,373,-1.9035
1982,2,2,1,205,-8.8680
1982,2,2,2,106,-5.2794
1982,2,2,3,105,-3.5775
1982,2,2,4,100,-2.8480
1982,2,2,5,101,0.0710
1982,2,3,1,158,-8.7821
1982,2,3,2,158,-5.6495
1982,2,3,3,128,-5.7916
1982,2,3,4,116,-3.5025
1982,2,3,5,98,0.0123
1982,3,1,1,543,-1.8784
1982,3,1,2,230,-0.5090
1982,3,1,3,214,-1.3395
1982,3,1,4,226,-0.0846
1982,3,1,5,369,0.3329
1982,3,2,1,204,-3.9589
1982,3,2,2,104,0.7616
1982,3,2,3,105,0.0848
1982,3,2,4,100,0.1846
1982,3,2,5,101,1.6483
1982,3,3,1,158,-4.6246
1982,3,3,2,158,-1.1830
1982,3,3,3,128,-0.3698
1982,3,3,4,116,1.2140
1982,3,3,5,98,1.0221
1982,4,1,1,541,7.3268
1982,4,1,2,229,6.1770
1982,4,1,3,213,5.1900
1982,4,1,4,224,4.7204
1982,4,1,5,368,5.6003
1982,4,2,1,202,6.4687
1982,4,2,2,104,5.3515
1982,4,2,3,104,6.6162
1982,4,2,4,99,5.2571
1982,4,2,5,100,4.9017
1982,4,3,1,155,5.8660
1982,4,3,2,157,6.1502
1982,4,3,3,128,4.5985
1982,4,3,4,116,1.3732
1982,4,3,5,98,4.6449
1982,5,1,1,539,-2.3362
1982,5,1,2,227,-1.8859
1982,5,1,3,213,-1.5478
1982,5,1,4,219,-0.1508
1982,5,1,5,365,-1.0627
1982,5,2,1,202,-5.0721
1982,5,2,2,104,-2.4720
1982,5,2,3,104,-2.0457
1982,5,2,4,99,-2.0960
1982,5,2,5,99,-2.3093
1982,5,3,1,153,-5.2771
1982,5,3,2,157,-3.4586
1982,5,3,3,128,-3.0708
1982,5,3,4,116,0.1839
1982,5,3,5,98,-1.7799
1982,6,1,1,534,-3.3249
1982,6,1,2,222,-3.2977
1982,6,1,3,209,-1.5818
1982,6,1,4,219,-1.5793
1982,6,1,5,363,-1.3009
1982,6,2,1,201,-5.3559
1982,6,2,2,104,-1.1796
1982,6,2,3,104,-1.2615
1982,6,2,4,99,-1.3533
1982,6,2,5,99,1.5143
1982,6,3,1,154,-4.5671
1982,6,3,2,156,-1.3077
1982,6,3,3,128,0.3137
1982,6,3,4,116,-2.5789
1982,6,3,5,98,-2.1639
1982,7,1,1,674,-2.7253
1982,7,1,2,258,-1.5984
1982,7,1,3,243,-1.5763
1982,7,1,4,238,-0.6277
1982,7,1,5,322,-0.3438
1982,7,2,1,194,-1.9646
1982,7,2,2,123,-1.7902
1982,7,2,3,98,-0.0654
1982,7,2,4,87,0.5332
1982,7,2,5,95,-1.5057
1982,7,3,1,157,-2.2249
1982,7,3,2,141,0.5777
1982,7,3,3,135,-3.1560
1982,7,3,4,120,-3.1797
1982,7,3,5,113,-3.6290
1982,8,1,1,672,5.5846
1982,8,1,2,258,8.1114
1982,8,1,3,242,6.8944
1982,8,1,4,235,5.6637
1982,8,1,5,322,4.5793
1982,8,2,1,192,9.5685
1982,8,2,2,123,9.6277
1982,8,2,3,98,9.2509
1982,8,2,4,85,10.2663
1982,8,2,5,94,9.6900
1982,8,3,1,157,13.3397
1982,8,3,2,140,11.4493
1982,8,3,3,134,12.0652
1982,8,3,4,120,12.5844
1982,8,3,5,113,13.5668
1982,9,1,1,675,2.7310
1982,9,1,2,257,0.9875
1982,9,1,3,239,3.6366
1982,9,1,4,234,5.9296
1982,9,1,5,321,5.7925
1982,9,2,1,191,1.8952
1982,9,2,2,123,2.7370
1982,9,2,3,98,4.6821
1982,9,2,4,84,3.5037
1982,9,2,5,94,4.4830
1982,9,3,1,157,0.6156
1982,9,3,2,137,1.8458
1982,9,3,3,134,0.6455
1982,9,3,4,120,0.9825
1982,9,3,5,114,0.9026
1982,10,1,1,671,14.7640
1982,10,1,2,255,14.6296
1982,10,1,3,239,11.7031
1982,10,1,4,233,11.9799
1982,10,1,5,316,13.8362
1982,10,2,1,189,15.3809
1982,10,2,2,121,13.7783
1982,10,2,3,98,12.7846
1982,10,2,4,83,11.2814
1982,10,2,5,94,9.0028
1982,10,3,1,157,15.4893
1982,10,3,2,136,11.5744
1982,10,3,3,134,9.8550
1982,10,3,4,120,10.3681
1982,10,3,5,114,6.7179
1982,11,1,1,668,9.4082
1982,11,1,2,254,10.3739
1982,11,1,3,238,9.0548
1982,11,1,4,234,10.5089
1982,11,1,5,314,11.1924
1982,11,2,1,185,9.4481
1982,11,2,2,121,10.1436
1982,11,2,3,97,7.7804
1982,11,2,4,82,6.8351
1982,11,2,5,94,6.5659
1982,11,3,1,157,8.6946
1982,11,3,2,136,5.4030
1982,11,3,3,133,3.9148
1982,11,3,4,120,2.0025
1982,11,3,5,114,1.1457
1982,12,1,1,671,2.9101
1982,12,1,2,254,2.0013
1982,12,1,3,237,2.6226
1982,12,1,4,233,0.5383
1982,12,1,5,312,2.6250
1982,12,2,1,185,0.8298
1982,12,2,2,121,1.2723
1982,12,2,3,97,1.8702
1982,12,2,4,82,0.9336
1982,12,2,5,93,1.4374
1982,12,3,1,157,0.1522
1982,12,3,2,136,2.7133
1982,12,3,3,132,0.5790
1982,12,3,4,120,1.2171
1982,12,3,5,114,3.6335
1983,1,1,1,668,11.7934
1983,1,1,2,253,10.3938
1983,1,1,3,236,7.2979
1983,1,1,4,231,7.6918
1983,1,1,5,308,8.3224
1983,1,2,1,183,9.2743
1983,1,2,2,121,6.7451
1983,1,2,3,95,3.9848
1983,1,2,4,82,4.0891
1983,1,2,5,93,3.8741
1983,1,3,1,154,4.4290
1983,1,3,2,136,1.3091
1983,1,3,3,132,7.1777
1983,1,3,4,120,3.4825
1983,1,3,5,114,4.0502
1983,2,1,1,662,3.4638
1983,2,1,2,249,6.5615
1983,2,1,3,235,6.6127
1983,2,1,4,229,7.4905
1983,2,1,5,303,7.7030
1983,2,2,1,182,5.3434
1983,2,2,2,120,4.8726
1983,2,2,3,94,6.3359
1983,2,2,4,81,6.9657
1983,2,2,5,92,5.6205
1983,2,3,1,154,2.3258
1983,2,3,2,135,3.5866
1983,2,3,3,132,1.5833
1983,2,3,4,120,3.1992
1983,2,3,5,114,2.9811
1983,3,1,1,657,4.0292
1983,3,1,2,247,4.6957
1983,3,1,3,233,4.8101
1983,3,1,4,227,6.6214
1983,3,1,5,303,6.9737
1983,3,2,1,181,1.5000
1983,3,2,2,120,4.4465
1983,3,2,3,94,5.4051
1983,3,2,4,81,6.0958
1983,3,2,5,92,3.5123
1983,3,3,1,155,2.3546
1983,3,3,2,135,1.8644
1983,3,3,3,131,2.6728
1983,3,3,4,120,4.9745
1983,3,3,5,113,3.3571
1983,4,1,1,656,7.8678
1983,4,1,2,245,7.9848
1983,4,1,3,232,5.9968
1983,4,1,4,226,8.8279
1983,4,1,5,302,8.1912
1983,4,2,1,181,7.4410
1983,4,2,2,120,6.4469
1983,4,2,3,93,4.9499
1983,4,2,4,81,8.0023
1983,4,2,5,92,6.4717
1983,4,3,1,153,5.0460
1983,4,3,2,135,7.6549
1983,4,3,3,131,7.3462
1983,4,3,4,120,7.3112
1983,4,3,5,113,7.0426
1983,5,1,1,655,12.3082
1983,5,1,2,244,10.4308
1983,5,1,3,231,10.0051
1983,5,1,4,223,6.6910
1983,5,1,5,299,8.5530
1983,5,2,1,181,6.9223
1983,5,2,2,120,5.9326
1983,5,2,3,93,4.7071
1983,5,2,4,81,3.0910
1983,5,2,5,92,3.4814
1983,5,3,1,153,1.8071
1983,5,3,2,135,-1.4543
1983,5,3,3,131,-0.7503
1983,5,3,4,120,0.0998
1983,5,3,5,113,1.2161
1983,6,1,1,652,4.2716
1983,6,1,2,245,5.0945
1983,6,1,3,231,5.3260
1983,6,1,4,223,3.8622
1983,6,1,5,296,3.0785
1983,6,2,1,180,5.0157
1983,6,2,2,120,8.8855
1983,6,2,3,93,6.1600
1983,6,2,4,81,5.5683
1983,6,2,5,90,2.5798
1983,6,3,1,153,5.7536
1983,6,3,2,135,4.6938
1983,6,3,3,131,4.0662
1983,6,3,4,119,3.0816
1983,6,3,5,112,1.1346
1983,7,1,1,565,-5.1299
1983,7,1,2,223,-2.1852
1983,7,1,3,256,-2.5954
1983,7,1,4,273,0.7195
1983,7,1,5,254,0.7124
1983,7,2,1,180,-5.9728
1983,7,2,2,129,-3.4099
1983,7,2,3,105,-2.3312
1983,7,2,4,92,-0.1406
1983,7,2,5,79,2.7936
1983,7,3,1,162,-5.4958
1983,7,3,2,118,-3.6185
1983,7,3,3,130,-4.0525
1983,7,3,4,117,-3.4905
1983,7,3,5,113,0.0888
1983,8,1,1,561,-5.0911
1983,8,1,2,223,-3.0600
1983,8,1,3,254,-3.7414
1983,8,1,4,272,-2.2567
1983,8,1,5,253,-1.3192
1983,8,2,1,180,-4.8401
1983,8,2,2,129,-4.6379
1983,8,2,3,105,-3.5388
1983,8,2,4,91,-0.8619
1983,8,2,5,76,0.6251
1983,8,3,1,162,-2.3654
1983,8,3,2,118,-0.0494
1983,8,3,3,129,-0.7129
1983,8,3,4,117,4.0110
1983,8,3,5,113,4.2642
1983,9,1,1,559,-1.7604
1983,9,1,2,221,1.5417
1983,9,1,3,253,1.2787
1983,9,1,4,268,2.1144
1983,9,1,5,251,1.0178
1983,9,2,1,180,2.3581
1983,9,2,2,129,3.3039
1983,9,2,3,104,2.0475
1983,9,2,4,89,4.1018
1983,9,2,5,75,3.8080
1983,9,3,1,162,1.5656
1983,9,3,2,117,3.2745
1983,9,3,3,129,2.5772
1983,9,3,4,117,1.0925
1983,9,3,5,112,0.6022
1983,10,1,1,559,-9.4230
1983,10,1,2,219,-5.5093
1983,10,1,3,253,-5.1165
1983,10,1,4,266,-4.3814
1983,10,1,5,249,-4.1275
1983,10,2,1,179,-9.0356
1983,10,2,2,129,-5.2707
1983,10,2,3,103,-5.3028
1983,10,2,4,89,-4.5444
1983,10,2,5,75,-1.7776
1983,10,3,1,161,-6.2936
1983,10,3,2,117,-2.2273
1983,10,3,3,128,0.1387
1983,10,3,4,116,-1.8220
1983,10,3,5,112,1.2799
1983,11,1,1,556,3.7702
1983,11,1,2,218,4.5177
1983,11,1,3,250,3.7900
1983,11,1,4,265,3.8433
1983,11,1,5,248,3.4098
1983,11,2,1,179,8.1570
1983,11,2,2,129,6.1530
1983,11,2,3,102,4.6260
1983,11,2,4,86,4.0151
1983,11,2,5,74,2.2481
1983,11,3,1,161,5.5888
1983,11,3,2,117,-0.1452
1983,11,3,3,128,4.0494
1983,11,3,4,116,2.7561
1983,11,3,5,111,-0.7714
1983,12,1,1,553,-3.3253
1983,12,1,2,218,-0.8077
1983,12,1,3,249,-0.8784
1983,12,1,4,263,-0.7384
1983,12,1,5,247,-0.9629
1983,12,2,1,179,-2.7706
1983,12,2,2,129,-1.8556
1983,12,2,3,102,0.3153
1983,12,2,4,86,-0.8113
1983,12,2,5,73,-1.5956
1983,12,3,1,161,-1.0832
1983,12,3,2,117,-0.2871
1983,12,3,3,128,-1.5321
1983,12,3,4,116,-1.3580
1983,12,3,5,111,-0.1514
1984,1,1,1,547,-0.9569
1984,1,1,2,217,-3.3540
1984,1,1,3,248,-0.0069
1984,1,1,4,262,0.0364
1984,1,1,5,244,1.4095
1984,1,2,1,179,-6.5508
1984,1,2,2,129,-4.3495
1984,1,2,3,102,-1.4182
1984,1,2,4,85,-0.8462
1984,1,2,5,73,1.7154
1984,1,3,1,160,-7.3870
1984,1,3,2,116,-3.9396
1984,1,3,3,128,-2.6164
1984,1,3,4,115,3.6410
1984,1,3,5,110,4.1859
1984,2,1,1,543,-7.3293
1984,2,1,2,216,-6.3296
1984,2,1,3,246,-4.9999
1984,2,1,4,262,-5.4720
1984,2,1,5,238,-4.5564
1984,2,2,1,178,-6.8960
1984,2,2,2,129,-6.4285
1984,2,2,3,102,-4.9613
1984,2,2,4,84,-3.3933
1984,2,2,5,73,-2.4526
1984,2,3,1,160,-6.3964
1984,2,3,2,115,-3.5580
1984,2,3,3,128,-5.2542
1984,2,3,4,115,-2.5015
1984,2,3,5,110,-0.1501
1984,3,1,1,541,-0.5928
1984,3,1,2,215,1.9097
1984,3,1,3,243,0.7944
1984,3,1,4,261,3.0006
1984,3,1,5,237,1.6141
1984,3,2,1,176,0.4020
1984,3,2,2,127,1.3284
1984,3,2,3,102,0.4401
1984,3,2,4,83,1.4980
1984,3,2,5,71,2.5700
1984,3,3,1,160,1.1854
1984,3,3,2,114,2.2839
1984,3,3,3,128,1.9519
1984,3,3,4,115,0.5833
1984,3,3,5,109,0.5102
1984,4,1,1,539,-3.0447
1984,4,1,2,215,-1.4182
1984,4,1,3,243,0.6622
1984,4,1,4,259,-0.0714
1984,4,1,5,234,-0.6333
1984,4,2,1,174,-0.2611
1984,4,2,2,126,-0.9053
1984,4,2,3,101,3.1786
1984,4,2,4,83,2.2676
1984,4,2,5,71,-0.1266
1984,4,3,1,160,-0.0011
1984,4,3,2,114,0.9217
1984,4,3,3,128,0.1877
1984,4,3,4,115,1.9898
1984,4,3,5,109,2.1302
1984,5,1,1,534,-6.2454
1984,5,1,2,212,-3.9188
1984,5,1,3,242,-4.1193
1984,5,1,4,257,-2.7949
1984,5,1,5,234,-2.7402
1984,5,2,1,172,-7.1281
1984,5,2,2,125,-4.3932
1984,5,2,3,101,-4.7832
1984,5,2,4,83,-3.0881
1984,5,2,5,71,-4.0905
1984,5,3,1,160,-6.3112
1984,5,3,2,113,-5.5901
1984,5,3,3,128,-3.6068
1984,5,3,4,115,-5.5476
1984,5,3,5,109,-2.2028
1984,6,1,1,533,1.7554
1984,6,1,2,211,3.4662
1984,6,1,3,241,2.3119
1984,6,1,4,254,3.2916
1984,6,1,5,231,0.7223
1984,6,2,1,172,4.3545
1984,6,2,2,125,4.3842
1984,6,2,3,101,4.3293
1984,6,2,4,81,1.9366
1984,6,2,5,71,0.3879
1984,6,3,1,160,4.3168
1984,6,3,2,113,2.8689
1984,6,3,3,128,4.6129
1984,6,3,4,115,2.3463
1984,6,3,5,109,0.0228
1984,7,1,1,678,-7.2886
1984,7,1,2,321,-3.9842
1984,7,1,3,232,-3.1064
1984,7,1,4,251,-2.2493
1984,7,1,5,221,-1.0779
1984,7,2,1,192,-5.6534
1984,7,2,2,121,-3.9696
1984,7,2,3,92,-3.9320
1984,7,2,4,91,-3.4786
1984,7,2,5,81,-2.9022
1984,7,3,1,128,-1.7943
1984,7,3,2,117,-2.3176
1984,7,3,3,132,0.1774
1984,7,3,4,124,-1.5413
1984,7,3,5,121,-1.9973
1984,8,1,1,676,11.9015
1984,8,1,2,320,11.5212
1984,8,1,3,232,9.0166
1984,8,1,4,248,9.1438
1984,8,1,5,220,8.6271
1984,8,2,1,192,16.6344
1984,8,2,2,119,12.3243
1984,8,2,3,92,11.9326
1984,8,2,4,91,11.5590
1984,8,2,5,81,8.3119
1984,8,3,1,128,12.9992
1984,8,3,2,116,10.8450
1984,8,3,3,131,10.4974
1984,8,3,4,123,10.6482
1984,8,3,5,121,10.5223
1984,9,1,1,674,-3.0756
1984,9,1,2,318,0.0963
1984,9,1,3,231,0.7512
1984,9,1,4,248,1.2135
1984,9,1,5,216,1.3098
1984,9,2,1,190,-5.2046
1984,9,2,2,119,-0.0812
1984,9,2,3,92,1.4397
1984,9,2,4,90,0.7120
1984,9,2,5,80,2.7567
1984,9,3,1,128,-5.5764
1984,9,3,2,115,-1.9603
1984,9,3,3,131,-1.4998
1984,9,3,4,122,0.3921
1984,9,3,5,121,3.8033
1984,10,1,1,673,-4.4613
1984,10,1,2,318,-1.4402
1984,10,1,3,231,-1.8212
1984,10,1,4,245,-0.3905
1984,10,1,5,215,1.0743
1984,10,2,1,190,-2.6030
1984,10,2,2,117,-2.4211
1984,10,2,3,91,-0.7916
1984,10,2,4,90,-0.3103
1984,10,2,5,77,3.8529
1984,10,3,1,128,-0.8446
1984,10,3,2,113,-0.6635
1984,10,3,3,131,1.7544
1984,10,3,4,122,-0.0477
1984,10,3,5,121,0.6858
1984,11,1,1,670,-4.3630
1984,11,1,2,316,-2.3422
1984,11,1,3,230,-1.8213
1984,11,1,4,241,-1.7555
1984,11,1,5,212,-0.0569
1984,11,2,1,191,-4.6762
1984,11,2,2,117,-2.1124
1984,11,2,3,91,-0.7843
1984,11,2,4,89,-0.3065
1984,11,2,5,76,1.7204
