year,month,rank_ME,rank_NOP,nstocks,ret_vw
1972,7,1,1,116,-6.2776
1972,7,1,2,99,-5.3288
1972,7,1,3,70,-3.0058
1972,7,1,4,54,-2.5428
1972,7,1,5,93,-1.2573
1972,7,2,1,65,-5.5792
1972,7,2,2,57,-4.1384
1972,7,2,3,48,-1.1392
1972,7,2,4,47,-3.1113
1972,7,2,5,49,-0.8696
1972,7,3,1,87,-3.0515
1972,7,3,2,99,1.9089
1972,7,3,3,92,0.4990
1972,7,3,4,92,-0.3652
1972,7,3,5,63,-1.1953
1972,8,1,1,116,0.0318
1972,8,1,2,99,-0.7979
1972,8,1,3,70,0.6386
1972,8,1,4,54,0.9930
1972,8,1,5,93,1.7972
1972,8,2,1,65,2.0600
1972,8,2,2,57,-0.9595
1972,8,2,3,48,3.6472
1972,8,2,4,47,2.3927
1972,8,2,5,49,2.8377
1972,8,3,1,87,0.8907
1972,8,3,2,99,1.4257
1972,8,3,3,92,1.6420
1972,8,3,4,92,7.2989
1972,8,3,5,63,8.7695
1972,9,1,1,116,-4.7852
1972,9,1,2,100,-4.5817
1972,9,1,3,69,-4.7967
1972,9,1,4,54,-4.9154
1972,9,1,5,93,-2.8200
1972,9,2,1,65,-3.2544
1972,9,2,2,57,-2.5278
1972,9,2,3,48,-2.7656
1972,9,2,4,47,-3.2487
1972,9,2,5,49,-1.9921
1972,9,3,1,87,-2.6261
1972,9,3,2,99,-0.5266
1972,9,3,3,92,-0.4909
1972,9,3,4,92,-1.8987
1972,9,3,5,63,1.3687
1972,10,1,1,116,-2.3468
1972,10,1,2,100,-2.8728
1972,10,1,3,69,-2.3981
1972,10,1,4,54,-1.8878
1972,10,1,5,93,-1.4302
1972,10,2,1,65,-1.1424
1972,10,2,2,57,-1.9462
1972,10,2,3,48,-0.6189
1972,10,2,4,47,-1.9563
1972,10,2,5,49,0.6571
1972,10,3,1,87,0.6657
1972,10,3,2,99,0.4967
1972,10,3,3,91,0.6552
1972,10,3,4,92,-1.0159
1972,10,3,5,63,2.0795
1972,11,1,1,116,7.5114
1972,11,1,2,100,5.0550
1972,11,1,3,70,4.5422
1972,11,1,4,54,4.4856
1972,11,1,5,93,5.9650
1972,11,2,1,65,4.4152
1972,11,2,2,57,6.4012
1972,11,2,3,48,6.1804
1972,11,2,4,47,5.6682
1972,11,2,5,49,9.7432
1972,11,3,1,87,6.0360
1972,11,3,2,99,0.3744
1972,11,3,3,91,3.7971
1972,11,3,4,92,8.4509
1972,11,3,5,63,8.6952
1972,12,1,1,116,-2.4110
1972,12,1,2,100,-2.1023
1972,12,1,3,70,-2.9465
1972,12,1,4,54,-1.2058
1972,12,1,5,93,-1.0317
1972,12,2,1,65,-2.3731
1972,12,2,2,57,0.6139
1972,12,2,3,48,1.5366
1972,12,2,4,47,-1.4397
1972,12,2,5,49,0.0894
1972,12,3,1,87,0.8934
1972,12,3,2,99,3.2562
1972,12,3,3,92,3.0844
1972,12,3,4,92,-0.3786
1972,12,3,5,63,0.8380
1973,1,1,1,116,-5.4181
1973,1,1,2,100,-4.0499
1973,1,1,3,70,-5.5181
1973,1,1,4,54,-2.7560
1973,1,1,5,93,-1.9244
1973,1,2,1,65,-8.2677
1973,1,2,2,57,-7.3449
1973,1,2,3,48,-5.8546
1973,1,2,4,47,-3.8964
1973,1,2,5,49,-5.7196
1973,1,3,1,87,-6.8741
1973,1,3,2,99,0.1006
1973,1,3,3,92,-3.6120
1973,1,3,4,92,-4.0345
1973,1,3,5,63,0.1854
1973,2,1,1,116,-10.1738
1973,2,1,2,100,-9.7928
1973,2,1,3,70,-7.9097
1973,2,1,4,54,-3.3392
1973,2,1,5,93,-4.8241
1973,2,2,1,65,-10.4812
1973,2,2,2,57,-9.4943
1973,2,2,3,48,-8.4375
1973,2,2,4,47,-8.1227
1973,2,2,5,49,-4.8377
1973,2,3,1,87,-7.6276
1973,2,3,2,99,-0.9824
1973,2,3,3,92,-3.7534
1973,2,3,4,92,-2.8292
1973,2,3,5,63,-6.3869
1973,3,1,1,116,-3.2361
1973,3,1,2,100,-2.3226
1973,3,1,3,70,-1.9904
1973,3,1,4,54,-2.9914
1973,3,1,5,93,-0.5220
1973,3,2,1,65,-4.2279
1973,3,2,2,57,-4.2733
1973,3,2,3,48,-1.9088
1973,3,2,4,47,-3.2995
1973,3,2,5,49,0.5648
1973,3,3,1,87,-1.2389
1973,3,3,2,99,0.1912
1973,3,3,3,92,-0.0544
1973,3,3,4,91,-0.9572
1973,3,3,5,63,1.0769
1973,4,1,1,116,-10.7016
1973,4,1,2,99,-6.8776
1973,4,1,3,70,-5.3549
1973,4,1,4,54,-3.4950
1973,4,1,5,93,-2.9868
1973,4,2,1,65,-12.9334
1973,4,2,2,57,-9.5966
1973,4,2,3,48,-4.5627
1973,4,2,4,47,-3.8432
1973,4,2,5,49,-3.0046
1973,4,3,1,87,-8.2517
1973,4,3,2,99,-5.7558
1973,4,3,3,92,-4.6374
1973,4,3,4,91,-3.3207
1973,4,3,5,63,-1.6195
1973,5,1,1,116,-11.3286
1973,5,1,2,99,-8.5746
1973,5,1,3,70,-7.0024
1973,5,1,4,54,-8.5124
1973,5,1,5,93,-6.5100
1973,5,2,1,65,-9.6915
1973,5,2,2,57,-8.7408
1973,5,2,3,48,-7.4479
1973,5,2,4,47,-7.7801
1973,5,2,5,49,-7.7981
1973,5,3,1,87,-4.9487
1973,5,3,2,99,0.1990
1973,5,3,3,92,-1.1696
1973,5,3,4,92,-1.7342
1973,5,3,5,63,-3.7986
1973,6,1,1,116,-3.5952
1973,6,1,2,99,-6.8929
1973,6,1,3,70,-3.0797
1973,6,1,4,54,-3.7145
1973,6,1,5,93,-2.3763
1973,6,2,1,65,-5.0980
1973,6,2,2,57,-4.0940
1973,6,2,3,48,-4.4664
1973,6,2,4,47,-3.0970
1973,6,2,5,49,-2.1689
1973,6,3,1,87,-4.3308
1973,6,3,2,98,0.3092
1973,6,3,3,92,0.0195
1973,6,3,4,92,-2.5175
1973,6,3,5,63,-0.7755
1973,7,1,1,207,22.4229
1973,7,1,2,123,18.2147
1973,7,1,3,91,12.9389
1973,7,1,4,90,11.4587
1973,7,1,5,106,9.7983
1973,7,2,1,75,15.9706
1973,7,2,2,59,16.6424
1973,7,2,3,52,15.1031
1973,7,2,4,65,9.2686
1973,7,2,5,67,6.0968
1973,7,3,1,92,10.5960
1973,7,3,2,120,4.2763
1973,7,3,3,102,7.8691
1973,7,3,4,88,4.7970
1973,7,3,5,82,1.3596
1973,8,1,1,204,-6.2536
1973,8,1,2,123,-8.0944
1973,8,1,3,91,-6.8989
1973,8,1,4,90,-7.6412
1973,8,1,5,105,-4.7502
1973,8,2,1,75,-3.3116
1973,8,2,2,59,-3.4224
1973,8,2,3,52,-3.4261
1973,8,2,4,65,-4.4479
1973,8,2,5,67,-4.1783
1973,8,3,1,92,-3.0158
1973,8,3,2,120,-3.6052
1973,8,3,3,102,-3.7091
1973,8,3,4,88,-1.0867
1973,8,3,5,82,-3.4575
1973,9,1,1,204,9.5247
1973,9,1,2,123,10.7555
1973,9,1,3,91,12.4336
1973,9,1,4,90,9.7806
1973,9,1,5,106,5.5666
1973,9,2,1,75,14.1461
1973,9,2,2,59,11.7363
1973,9,2,3,52,11.4221
1973,9,2,4,65,12.3343
1973,9,2,5,67,7.7935
1973,9,3,1,91,6.7958
1973,9,3,2,120,-0.9367
1973,9,3,3,102,5.9578
1973,9,3,4,88,10.2868
1973,9,3,5,82,8.5858
1973,10,1,1,205,0.0998
1973,10,1,2,123,-0.2132
1973,10,1,3,91,-0.1548
1973,10,1,4,90,-2.6147
1973,10,1,5,107,1.0111
1973,10,2,1,75,1.2072
1973,10,2,2,59,-1.5088
1973,10,2,3,52,0.4422
1973,10,2,4,65,0.0705
1973,10,2,5,67,-0.0364
1973,10,3,1,91,0.3129
1973,10,3,2,120,0.6070
1973,10,3,3,102,1.5929
1973,10,3,4,88,2.1791
1973,10,3,5,82,-3.1984
1973,11,1,1,205,-23.5041
1973,11,1,2,122,-22.6590
1973,11,1,3,91,-19.1709
1973,11,1,4,90,-18.8582
1973,11,1,5,107,-15.6087
1973,11,2,1,75,-23.8683
1973,11,2,2,59,-23.6774
1973,11,2,3,52,-21.6522
1973,11,2,4,65,-17.8531
1973,11,2,5,67,-13.6308
1973,11,3,1,91,-16.7857
1973,11,3,2,120,-11.0310
1973,11,3,3,102,-9.8897
1973,11,3,4,88,-14.3573
1973,11,3,5,82,-9.9849
1973,12,1,1,205,-6.1255
1973,12,1,2,122,-2.3922
1973,12,1,3,91,-4.3181
1973,12,1,4,90,-3.1322
1973,12,1,5,107,-2.9801
1973,12,2,1,75,-1.1484
1973,12,2,2,59,-4.9651
1973,12,2,3,52,-1.9895
1973,12,2,4,65,0.0582
1973,12,2,5,67,-1.4080
1973,12,3,1,92,1.6917
1973,12,3,2,120,-2.8162
1973,12,3,3,102,0.3826
1973,12,3,4,88,8.2963
1973,12,3,5,82,5.0028
1974,1,1,1,205,15.5997
1974,1,1,2,123,17.7679
1974,1,1,3,91,14.3099
1974,1,1,4,90,16.9901
1974,1,1,5,107,15.4678
1974,1,2,1,75,10.4787
1974,1,2,2,59,7.6307
1974,1,2,3,52,10.4524
1974,1,2,4,65,9.8605
1974,1,2,5,67,11.4648
1974,1,3,1,92,0.0265
1974,1,3,2,120,-1.1100
1974,1,3,3,102,-3.5078
1974,1,3,4,88,-1.1447
1974,1,3,5,82,3.6436
1974,2,1,1,204,-3.1870
1974,2,1,2,123,-2.9201
1974,2,1,3,90,1.7255
1974,2,1,4,90,-0.3806
1974,2,1,5,107,2.1851
1974,2,2,1,75,-0.7278
1974,2,2,2,59,0.0228
1974,2,2,3,52,0.2053
1974,2,2,4,65,1.7829
1974,2,2,5,67,4.4226
1974,2,3,1,92,1.2546
1974,2,3,2,120,-1.9176
1974,2,3,3,102,1.1891
1974,2,3,4,88,0.5805
1974,2,3,5,82,1.7517
1974,3,1,1,204,0.5910
1974,3,1,2,123,1.2323
1974,3,1,3,89,-0.6685
1974,3,1,4,89,2.8447
1974,3,1,5,107,0.3668
1974,3,2,1,75,-3.4843
1974,3,2,2,59,-1.0117
1974,3,2,3,52,0.9344
1974,3,2,4,65,-1.2086
1974,3,2,5,67,-1.0103
1974,3,3,1,92,-2.1981
1974,3,3,2,120,-1.1844
1974,3,3,3,102,-2.1643
1974,3,3,4,88,-2.0041
1974,3,3,5,82,-2.1457
1974,4,1,1,204,-6.6967
1974,4,1,2,123,-5.1185
1974,4,1,3,90,-4.2290
1974,4,1,4,89,-4.0607
1974,4,1,5,106,-3.3930
1974,4,2,1,75,-7.3603
1974,4,2,2,59,-3.6415
1974,4,2,3,52,-4.0417
1974,4,2,4,65,-1.9774
1974,4,2,5,67,-3.1094
1974,4,3,1,92,-4.2970
1974,4,3,2,120,-3.5220
1974,4,3,3,102,-2.1802
1974,4,3,4,88,-1.8523
1974,4,3,5,82,-3.9051
1974,5,1,1,203,-8.1910
1974,5,1,2,123,-8.9795
1974,5,1,3,89,-6.5913
1974,5,1,4,89,-7.1152
1974,5,1,5,106,-5.3160
1974,5,2,1,75,-9.0058
1974,5,2,2,59,-5.9867
1974,5,2,3,52,-8.3288
1974,5,2,4,65,-5.5314
1974,5,2,5,67,-5.6617
1974,5,3,1,92,-1.9779
1974,5,3,2,120,-1.0380
1974,5,3,3,102,-2.4649
1974,5,3,4,88,-5.6798
1974,5,3,5,82,-1.5236
1974,6,1,1,202,-3.2146
1974,6,1,2,123,-2.1271
1974,6,1,3,88,-3.4350
1974,6,1,4,89,-2.1220
1974,6,1,5,107,-1.4579
1974,6,2,1,75,-4.8367
1974,6,2,2,59,0.5320
1974,6,2,3,52,0.3810
1974,6,2,4,65,-1.4053
1974,6,2,5,67,-0.9009
1974,6,3,1,91,-4.4499
1974,6,3,2,120,-0.6272
1974,6,3,3,102,-0.7399
1974,6,3,4,88,0.1921
1974,6,3,5,82,-0.9949
1974,7,1,1,272,-6.3578
1974,7,1,2,136,-5.5271
1974,7,1,3,165,-4.9393
1974,7,1,4,161,-3.9648
1974,7,1,5,193,-1.8625
1974,7,2,1,103,-8.0962
1974,7,2,2,67,-5.6062
1974,7,2,3,97,-3.2195
1974,7,2,4,97,-2.0261
1974,7,2,5,93,-2.5779
1974,7,3,1,137,-7.5595
1974,7,3,2,182,-11.0045
1974,7,3,3,129,-3.4275
1974,7,3,4,101,-4.9993
1974,7,3,5,88,-7.1675
1974,8,1,1,270,-9.0019
1974,8,1,2,136,-7.8052
1974,8,1,3,165,-6.2813
1974,8,1,4,161,-6.3184
1974,8,1,5,193,-5.7682
1974,8,2,1,103,-7.1167
1974,8,2,2,67,-8.4455
1974,8,2,3,97,-10.1652
1974,8,2,4,97,-7.5552
1974,8,2,5,93,-5.7111
1974,8,3,1,137,-8.9724
1974,8,3,2,182,-9.7530
1974,8,3,3,129,-11.2555
1974,8,3,4,101,-3.6035
1974,8,3,5,88,-4.5047
1974,9,1,1,268,-9.8416
1974,9,1,2,136,-10.3004
1974,9,1,3,163,-6.9568
1974,9,1,4,159,-7.9721
1974,9,1,5,190,-7.2133
1974,9,2,1,102,-13.5893
1974,9,2,2,68,-10.2960
1974,9,2,3,96,-7.6129
1974,9,2,4,97,-5.6936
1974,9,2,5,92,-6.2484
1974,9,3,1,137,-13.4295
1974,9,3,2,182,-15.1552
1974,9,3,3,129,-8.7395
1974,9,3,4,101,-5.5707
1974,9,3,5,88,-7.4425
1974,10,1,1,269,11.5654
1974,10,1,2,135,11.9921
1974,10,1,3,162,5.4801
1974,10,1,4,159,7.4677
1974,10,1,5,189,8.5341
1974,10,2,1,102,16.8572
1974,10,2,2,68,11.2949
1974,10,2,3,96,8.9516
1974,10,2,4,97,7.3130
1974,10,2,5,92,6.9585
1974,10,3,1,137,19.5963
1974,10,3,2,182,20.8458
1974,10,3,3,129,15.9522
1974,10,3,4,101,13.2391
1974,10,3,5,88,3.2015
1974,11,1,1,270,-7.5097
1974,11,1,2,135,-5.4381
1974,11,1,3,161,-6.2863
1974,11,1,4,161,-5.5716
1974,11,1,5,192,-4.9955
1974,11,2,1,103,-5.1669
1974,11,2,2,68,-5.9214
1974,11,2,3,96,-3.5825
1974,11,2,4,97,-4.0686
1974,11,2,5,92,-4.5265
1974,11,3,1,137,-2.5762
1974,11,3,2,181,-4.8769
1974,11,3,3,129,-4.3866
1974,11,3,4,101,-3.4930
1974,11,3,5,88,-3.8487
1974,12,1,1,268,-9.0794
1974,12,1,2,134,-8.6997
1974,12,1,3,160,-8.2440
1974,12,1,4,160,-6.5223
1974,12,1,5,192,-6.1674
1974,12,2,1,103,-7.0871
1974,12,2,2,68,-9.2791
1974,12,2,3,96,-4.5498
1974,12,2,4,97,-3.4103
1974,12,2,5,93,-5.3136
1974,12,3,1,137,-5.4745
1974,12,3,2,181,-4.2902
1974,12,3,3,129,1.1585
1974,12,3,4,101,0.3085
1974,12,3,5,88,0.7013
1975,1,1,1,270,33.5797
1975,1,1,2,133,26.3538
1975,1,1,3,162,28.7539
1975,1,1,4,160,27.4406
1975,1,1,5,192,25.8016
1975,1,2,1,103,27.1212
1975,1,2,2,68,27.3682
1975,1,2,3,96,25.9834
1975,1,2,4,97,22.9896
1975,1,2,5,93,27.7462
1975,1,3,1,137,14.7049
1975,1,3,2,182,10.2817
1975,1,3,3,129,11.1919
1975,1,3,4,101,15.2923
1975,1,3,5,88,20.3988
1975,2,1,1,270,7.1255
1975,2,1,2,133,2.7958
1975,2,1,3,163,4.4766
1975,2,1,4,160,0.8658
1975,2,1,5,192,4.2662
1975,2,2,1,103,7.1288
1975,2,2,2,68,5.5459
1975,2,2,3,96,3.9164
1975,2,2,4,96,2.0382
1975,2,2,5,93,1.6110
1975,2,3,1,137,7.9117
1975,2,3,2,182,10.6305
1975,2,3,3,129,3.0825
1975,2,3,4,101,3.7689
1975,2,3,5,88,1.5256
1975,3,1,1,269,11.9875
1975,3,1,2,134,8.0707
1975,3,1,3,163,8.3861
1975,3,1,4,160,7.9989
1975,3,1,5,192,5.5122
1975,3,2,1,103,7.5562
1975,3,2,2,68,9.3933
1975,3,2,3,96,9.4441
1975,3,2,4,96,5.1781
1975,3,2,5,93,5.4291
1975,3,3,1,137,3.9236
1975,3,3,2,182,2.7053
1975,3,3,3,129,4.6165
1975,3,3,4,101,1.8301
1975,3,3,5,88,4.4034
1975,4,1,1,268,5.4409
1975,4,1,2,134,4.0410
1975,4,1,3,163,2.5291
1975,4,1,4,159,2.4306
1975,4,1,5,192,4.5145
1975,4,2,1,103,5.7625
1975,4,2,2,68,8.8009
1975,4,2,3,96,4.3266
1975,4,2,4,96,3.8651
1975,4,2,5,93,3.1701
1975,4,3,1,137,6.4530
1975,4,3,2,182,4.6813
1975,4,3,3,129,6.5984
1975,4,3,4,101,2.5601
1975,4,3,5,88,2.7986
1975,5,1,1,269,9.8190
1975,5,1,2,133,7.4313
1975,5,1,3,161,8.9881
1975,5,1,4,158,5.9152
1975,5,1,5,190,5.1396
1975,5,2,1,103,11.6280
1975,5,2,2,68,9.1957
1975,5,2,3,96,6.9596
1975,5,2,4,96,5.2221
1975,5,2,5,93,6.4644
1975,5,3,1,137,5.4123
1975,5,3,2,182,5.3461
1975,5,3,3,129,6.1583
1975,5,3,4,101,3.8947
1975,5,3,5,88,4.0984
1975,6,1,1,269,8.2814
1975,6,1,2,133,8.7481
1975,6,1,3,161,6.9232
1975,6,1,4,159,7.7812
1975,6,1,5,189,6.8755
1975,6,2,1,103,6.0555
1975,6,2,2,67,7.9793
1975,6,2,3,96,5.8438
1975,6,2,4,96,7.3441
1975,6,2,5,93,7.6095
1975,6,3,1,137,7.0936
1975,6,3,2,182,3.0121
1975,6,3,3,129,6.5252
1975,6,3,4,101,5.0665
1975,6,3,5,88,8.5296
1975,7,1,1,349,-1.6721
1975,7,1,2,199,0.0906
1975,7,1,3,200,0.3783
1975,7,1,4,217,-0.9518
1975,7,1,5,295,-0.2356
1975,7,2,1,154,-5.5563
1975,7,2,2,92,-2.4884
1975,7,2,3,108,-3.1678
1975,7,2,4,95,-2.7838
1975,7,2,5,116,-2.9382
1975,7,3,1,163,-7.2750
1975,7,3,2,173,-8.4135
1975,7,3,3,140,-4.3537
1975,7,3,4,114,-5.2106
1975,7,3,5,70,-1.1822
1975,8,1,1,348,-7.0751
1975,8,1,2,199,-7.1523
1975,8,1,3,200,-4.8147
1975,8,1,4,217,-5.4129
1975,8,1,5,295,-5.4158
1975,8,2,1,154,-5.6878
1975,8,2,2,92,-4.8921
1975,8,2,3,108,-4.3913
1975,8,2,4,94,-3.3651
1975,8,2,5,116,-3.4665
1975,8,3,1,163,-3.0630
1975,8,3,2,173,-1.4768
1975,8,3,3,140,-1.1712
1975,8,3,4,114,-0.2946
1975,8,3,5,70,-2.3172
1975,9,1,1,347,-4.6885
1975,9,1,2,199,-4.6107
1975,9,1,3,201,-1.5772
1975,9,1,4,217,-2.0722
1975,9,1,5,294,-2.1699
1975,9,2,1,154,-4.6232
1975,9,2,2,92,-3.8732
1975,9,2,3,108,-3.6089
1975,9,2,4,94,-2.6203
1975,9,2,5,116,-2.3082
1975,9,3,1,163,-4.2658
1975,9,3,2,173,-3.6833
1975,9,3,3,140,-3.8585
1975,9,3,4,114,-2.0155
1975,9,3,5,70,-2.6515
1975,10,1,1,347,1.5471
1975,10,1,2,198,0.7246
1975,10,1,3,200,1.2051
1975,10,1,4,217,4.0476
1975,10,1,5,294,2.3319
1975,10,2,1,154,1.4269
1975,10,2,2,92,1.7161
1975,10,2,3,108,2.8721
1975,10,2,4,95,5.9955
1975,10,2,5,116,4.7696
1975,10,3,1,163,3.8710
1975,10,3,2,173,7.8858
1975,10,3,3,140,6.5477
1975,10,3,4,113,6.1544
1975,10,3,5,70,7.4181
1975,11,1,1,349,1.4992
1975,11,1,2,198,3.5991
1975,11,1,3,199,2.9751
1975,11,1,4,217,3.0861
1975,11,1,5,295,3.6991
1975,11,2,1,154,0.7086
1975,11,2,2,92,2.5071
1975,11,2,3,108,3.0949
1975,11,2,4,95,4.0575
1975,11,2,5,116,5.9135
1975,11,3,1,163,2.5332
1975,11,3,2,173,3.3270
1975,11,3,3,140,3.2773
1975,11,3,4,113,2.3078
1975,11,3,5,70,3.8848
1975,12,1,1,347,-1.9094
1975,12,1,2,199,-1.0134
1975,12,1,3,199,-0.5792
1975,12,1,4,217,-1.5250
1975,12,1,5,295,-1.6433
1975,12,2,1,154,-2.4722
1975,12,2,2,92,-3.3592
1975,12,2,3,108,0.3454
1975,12,2,4,95,-1.5446
1975,12,2,5,116,0.0079
1975,12,3,1,162,-1.5614
1975,12,3,2,173,-2.5110
1975,12,3,3,140,-0.3243
1975,12,3,4,114,0.2402
1975,12,3,5,70,0.5005
1976,1,1,1,339,22.8935
1976,1,1,2,197,21.1420
1976,1,1,3,193,21.8181
1976,1,1,4,206,21.2110
1976,1,1,5,282,20.7144
1976,1,2,1,154,18.2359
1976,1,2,2,91,17.8975
1976,1,2,3,108,19.7472
1976,1,2,4,94,17.6297
1976,1,2,5,116,18.5308
1976,1,3,1,162,10.8339
1976,1,3,2,173,12.1417
1976,1,3,3,140,12.7930
1976,1,3,4,113,15.3113
1976,1,3,5,70,12.6684
1976,2,1,1,340,12.9397
1976,2,1,2,196,12.4683
1976,2,1,3,194,11.4513
1976,2,1,4,206,9.7140
1976,2,1,5,280,9.9015
1976,2,2,1,153,8.0349
1976,2,2,2,91,8.8113
1976,2,2,3,108,5.5408
1976,2,2,4,94,7.4181
1976,2,2,5,115,6.1856
1976,2,3,1,163,-2.1732
1976,2,3,2,173,-1.6010
1976,2,3,3,140,1.9462
1976,2,3,4,113,1.7337
1976,2,3,5,70,2.4871
1976,3,1,1,343,2.5145
1976,3,1,2,194,2.7358
1976,3,1,3,195,1.2910
1976,3,1,4,213,0.6275
1976,3,1,5,284,1.3007
1976,3,2,1,153,0.7000
1976,3,2,2,91,2.2922
1976,3,2,3,107,1.1522
1976,3,2,4,95,3.5940
1976,3,2,5,115,2.0621
1976,3,3,1,162,3.0589
1976,3,3,2,173,2.7137
1976,3,3,3,140,1.2996
1976,3,3,4,113,2.7638
1976,3,3,5,70,4.4604
1976,4,1,1,343,-3.4075
1976,4,1,2,194,-1.5844
1976,4,1,3,195,-0.5870
1976,4,1,4,212,0.4516
1976,4,1,5,283,0.2675
1976,4,2,1,153,-1.9663
1976,4,2,2,91,-2.2287
1976,4,2,3,106,-0.1386
1976,4,2,4,93,-0.7653
1976,4,2,5,115,0.2939
1976,4,3,1,162,-1.3694
1976,4,3,2,173,-2.3892
1976,4,3,3,140,0.5980
1976,4,3,4,113,-0.5351
1976,4,3,5,70,1.3947
1976,5,1,1,344,-3.3926
1976,5,1,2,196,-3.3444
1976,5,1,3,197,-2.6825
1976,5,1,4,216,-2.4123
1976,5,1,5,289,-2.5141
1976,5,2,1,152,0.5636
1976,5,2,2,91,-1.0136
1976,5,2,3,107,-2.9304
1976,5,2,4,93,-1.7213
1976,5,2,5,114,-2.8305
1976,5,3,1,162,-0.6640
1976,5,3,2,173,-1.5123
1976,5,3,3,140,-0.3990
1976,5,3,4,113,-0.6068
1976,5,3,5,70,-2.9149
1976,6,1,1,341,4.1607
1976,6,1,2,195,1.6229
1976,6,1,3,197,3.0738
1976,6,1,4,215,2.1989
1976,6,1,5,288,1.6895
1976,6,2,1,152,5.0563
1976,6,2,2,91,5.6320
1976,6,2,3,107,5.4389
1976,6,2,4,94,3.2888
1976,6,2,5,113,3.6483
1976,6,3,1,161,4.9975
1976,6,3,2,173,4.8561
1976,6,3,3,138,2.5659
1976,6,3,4,113,5.4017
1976,6,3,5,70,4.0073
1976,7,1,1,350,-1.0762
1976,7,1,2,239,-0.7976
1976,7,1,3,241,0.4484
1976,7,1,4,224,1.4222
1976,7,1,5,396,1.1440
1976,7,2,1,133,-1.4039
1976,7,2,2,99,-0.0946
1976,7,2,3,106,-0.6000
1976,7,2,4,110,0.6219
1976,7,2,5,113,1.5035
1976,7,3,1,143,-1.0736
1976,7,3,2,178,-1.3163
1976,7,3,3,144,-1.1587
1976,7,3,4,112,0.4872
1976,7,3,5,85,-0.5749
1976,8,1,1,331,-3.3539
1976,8,1,2,221,-2.0533
1976,8,1,3,206,-2.4771
1976,8,1,4,204,-1.8097
1976,8,1,5,341,-0.2169
1976,8,2,1,131,-4.1364
1976,8,2,2,97,-2.3847
1976,8,2,3,105,-2.3471
1976,8,2,4,104,-1.4952
1976,8,2,5,113,-0.0236
1976,8,3,1,143,-0.2377
1976,8,3,2,177,-0.1200
1976,8,3,3,144,0.8855
1976,8,3,4,112,-0.7250
1976,8,3,5,84,0.3727
1976,9,1,1,327,1.1287
1976,9,1,2,221,1.3743
1976,9,1,3,205,2.1009
1976,9,1,4,205,2.4718
1976,9,1,5,339,2.2455
1976,9,2,1,131,3.6913
1976,9,2,2,94,5.3526
1976,9,2,3,105,3.0279
1976,9,2,4,103,3.2032
1976,9,2,5,113,1.9935
1976,9,3,1,143,2.9766
1976,9,3,2,177,2.1377
1976,9,3,3,144,2.4582
1976,9,3,4,112,4.3677
1976,9,3,5,84,2.8681
1976,10,1,1,339,-3.0469
1976,10,1,2,239,-2.6468
1976,10,1,3,236,-3.1114
1976,10,1,4,223,-0.8876
1976,10,1,5,387,-0.8588
1976,10,2,1,132,-3.5532
1976,10,2,2,95,-3.5352
1976,10,2,3,104,-1.9608
1976,10,2,4,106,-1.5454
1976,10,2,5,113,-1.1257
1976,10,3,1,143,-2.3628
1976,10,3,2,177,-2.6651
1976,10,3,3,144,-1.0501
1976,10,3,4,111,-3.5836
1976,10,3,5,85,-2.1870
1976,11,1,1,342,3.6501
1976,11,1,2,237,4.7084
1976,11,1,3,236,3.0323
1976,11,1,4,223,4.0345
1976,11,1,5,386,2.2885
1976,11,2,1,132,4.4892
1976,11,2,2,95,3.1970
1976,11,2,3,104,3.7655
1976,11,2,4,106,3.4031
1976,11,2,5,113,4.2305
1976,11,3,1,143,2.5970
1976,11,3,2,177,-1.5509
1976,11,3,3,144,0.7180
1976,11,3,4,111,0.8135
1976,11,3,5,85,1.8973
1976,12,1,1,345,10.6064
1976,12,1,2,235,9.4213
1976,12,1,3,236,8.8110
1976,12,1,4,224,10.0048
1976,12,1,5,391,8.6265
1976,12,2,1,132,8.5004
1976,12,2,2,96,9.6264
1976,12,2,3,106,9.5545
1976,12,2,4,108,10.5928
1976,12,2,5,113,7.3325
1976,12,3,1,143,3.8497
1976,12,3,2,178,3.8188
1976,12,3,3,144,5.8820
1976,12,3,4,111,6.9496
1976,12,3,5,85,7.8762
1977,1,1,1,340,3.5918
1977,1,1,2,232,3.1540
1977,1,1,3,234,4.5431
1977,1,1,4,221,2.6821
1977,1,1,5,386,4.7232
1977,1,2,1,130,2.5321
1977,1,2,2,94,-1.1394
1977,1,2,3,106,1.3610
1977,1,2,4,108,0.7588
1977,1,2,5,113,2.6581
1977,1,3,1,143,-4.7053
1977,1,3,2,177,-6.9277
1977,1,3,3,143,-4.4766
1977,1,3,4,111,-1.9474
1977,1,3,5,85,1.7332
1977,2,1,1,339,-1.4186
1977,2,1,2,228,-0.3113
1977,2,1,3,233,0.1474
1977,2,1,4,220,0.2499
1977,2,1,5,384,-0.2469
1977,2,2,1,127,-2.8977
1977,2,2,2,93,-0.8181
1977,2,2,3,104,-0.7429
1977,2,2,4,108,1.2076
1977,2,2,5,113,-1.6548
1977,2,3,1,143,-2.7870
1977,2,3,2,177,-1.3965
1977,2,3,3,142,-0.7087
1977,2,3,4,110,-2.1004
1977,2,3,5,85,-2.4029
1977,3,1,1,340,0.3907
1977,3,1,2,232,1.2748
1977,3,1,3,233,1.1148
1977,3,1,4,221,2.0304
1977,3,1,5,386,0.7670
